gauge_id,geol_1st_class,glim_1st_class_frac,carbonate_rocks_frac,geol_porostiy,geol_permeability,p_mean,pet_mean,p_seasonality,frac_snow,aridity,high_prec_freq,high_prec_dur,high_prec_timing,low_prec_freq,low_prec_dur,low_prec_timing,gauge_lat,gauge_lon,elev_mean,area_gages2,area_geospa_fabric,soil_depth_pelletier,soil_depth_statsgo,max_water_content,sand_frac,silt_frac,clay_frac,water_frac,organic_frac,other_frac,frac_forest,lai_max,gvf_max,dom_land_cover_frac,dom_land_cover,root_depth_50,root_depth_99
10205030.000000,1.000000,0.524117,0.460370,0.130600,-13.600600,1.646278,4.057639,-0.338402,0.582536,2.464735,23.650000,1.268097,1.000000,274.950000,6.665455,3.000000,38.911910,-111.530470,2489.290000,134.600000,150.920000,0.668085,1.281280,0.573164,38.624202,32.088683,29.196373,0.000000,0.000000,0.000000,0.032600,1.461839,0.527000,0.852067,5.000000,0.131564,1.715010
10234500.000000,13.000000,0.709550,0.000000,0.140300,-12.904000,1.779151,3.672391,-0.307748,0.632070,2.064125,26.900000,1.434667,1.000000,288.200000,7.594203,3.000000,38.280530,-112.568270,2498.740000,236.420000,238.370000,0.603878,1.493876,0.636697,44.358175,35.766695,19.574120,0.000000,0.000000,0.340116,0.351300,1.545013,0.557827,0.564948,11.000000,0.151903,1.685514
10242000.000000,1.000000,0.392344,0.092512,0.141000,-13.380400,1.142453,3.813685,-0.412291,0.304279,3.338154,27.150000,1.611276,1.000000,295.750000,9.256651,3.000000,37.672200,-113.034670,2035.160000,208.690000,1903.380000,12.418303,1.231858,0.413759,29.668150,25.809808,17.524602,0.000000,0.000000,27.009862,0.171800,0.699187,0.297949,0.731765,5.000000,0.136281,1.646002
10244950.000000,4.000000,0.801314,0.801314,0.078700,-12.461000,1.320300,3.445963,-0.339570,0.656356,2.609985,31.100000,1.757062,1.000000,305.400000,10.095868,3.000000,39.201540,-114.689160,2404.470000,28.200000,28.920000,0.653061,0.756788,0.320774,37.027737,43.565146,16.483394,0.000000,0.000000,2.700729,0.062200,0.761098,0.333888,1.000000,5.000000,0.120000,1.500000
10249300.000000,7.000000,0.636768,0.002454,0.167700,-13.064300,0.644565,3.356840,-0.258083,0.312695,5.207913,29.650000,1.572944,1.000000,320.350000,12.788423,3.000000,38.887430,-117.245370,2256.430000,50.200000,609.000000,11.834951,1.066932,0.149919,23.139236,13.952721,9.054379,0.000000,0.000000,53.883383,0.062000,0.405882,0.184262,0.857454,5.000000,0.131403,1.728041
10258000.000000,2.000000,0.608484,0.000000,0.062200,-13.826400,1.101368,3.373831,-1.333279,0.050846,3.063311,18.900000,1.800000,1.000000,341.500000,26.168582,3.000000,33.805020,-116.559180,1371.260000,43.690000,75.710000,3.812500,0.796510,0.265050,49.724990,8.243106,3.369114,0.000000,0.000000,47.110706,0.436500,0.796885,0.376543,0.484058,8.000000,0.182858,2.362487
10258500.000000,3.000000,0.395718,0.000000,0.022800,-14.022100,0.822899,3.141874,-1.345435,0.004087,3.818054,16.700000,1.739583,1.000000,343.750000,29.506438,3.000000,33.745020,-116.535570,1329.180000,241.510000,285.400000,1.026316,0.424628,0.118903,40.214408,17.972415,7.058189,0.000000,0.000000,64.879895,0.285500,0.543803,0.264163,0.983576,8.000000,0.199343,3.077007
10259000.000000,2.000000,0.665794,0.000000,0.022100,-14.036600,1.048308,3.133221,-1.343080,0.033525,2.988836,18.550000,1.758294,1.000000,343.550000,29.114407,3.000000,33.760020,-116.550020,1233.960000,22.460000,23.660000,0.631579,0.460249,0.086602,24.568883,9.404776,3.380880,0.000000,0.000000,66.578350,0.508100,0.824072,0.368000,0.518736,10.000000,0.179251,2.373769
10259200.000000,14.000000,0.492424,0.000000,0.023600,-14.027700,0.657342,3.130880,-1.355445,0.002487,4.762943,14.550000,1.682081,1.000000,348.700000,36.513089,3.000000,33.631140,-116.392230,1139.910000,79.120000,284.580000,0.760870,0.420504,0.122414,38.476894,17.691751,6.746076,0.000000,0.000000,60.406198,0.136900,0.367125,0.194934,1.000000,8.000000,0.200000,3.100000
10263500.000000,7.000000,0.458668,0.000000,0.151000,-13.406600,1.322364,3.137968,-1.371880,0.099361,2.372998,18.350000,1.747619,1.000000,333.400000,20.580247,3.000000,34.420830,-117.839510,1651.450000,59.460000,310.250000,2.733480,1.111482,0.366812,43.195750,21.120751,8.900940,0.000000,0.000000,26.816997,0.276900,0.649647,0.300095,0.757776,8.000000,0.189971,2.760765
10310500.000000,2.000000,0.923871,0.000000,0.024500,-14.010500,1.471169,3.929243,-1.117476,0.498158,2.670830,25.650000,1.781250,1.000000,307.600000,11.945631,3.000000,39.113240,-119.798240,1900.800000,39.490000,47.650000,0.720000,0.669144,0.143280,44.603433,5.201098,3.259982,0.000000,0.000000,46.285566,0.713100,1.100565,0.444829,0.439196,4.000000,0.158466,1.549141
10316500.000000,4.000000,0.913144,0.913144,0.112500,-12.193500,2.212016,3.422652,-0.545403,0.750536,1.547299,27.400000,1.645646,1.000000,288.400000,8.158416,3.000000,40.690760,-115.477000,2490.130000,64.780000,90.880000,0.405229,0.800022,0.346754,42.901932,35.667776,21.764635,0.000000,0.000000,0.002320,0.012300,0.990930,0.393197,1.000000,5.000000,0.120000,1.500000
10329500.000000,11.000000,0.601689,0.000000,0.103700,-12.650900,1.359550,3.418741,-0.695472,0.477426,2.514613,28.400000,1.427136,1.000000,292.100000,8.616519,3.000000,41.534620,-117.417910,1755.660000,454.520000,513.840000,0.928136,0.880246,0.357677,35.990504,31.938242,26.018197,0.000000,0.000000,4.924222,0.002000,0.619647,0.281571,1.000000,5.000000,0.120000,1.500000
10336645.000000,2.000000,0.627371,0.000000,0.088300,-13.690100,3.379606,2.881165,-1.132595,0.665305,0.852515,23.350000,1.868000,1.000000,284.900000,10.360000,3.000000,39.051850,-120.118520,2357.540000,19.600000,20.090000,1.950000,1.500000,0.572010,65.913440,19.142894,7.052584,0.209587,0.000000,28.865827,0.713600,1.671152,0.573118,0.716863,11.000000,NaN,NaN
10336660.000000,7.000000,0.412345,0.000000,0.139500,-12.978500,3.731183,2.859390,-1.141316,0.668728,0.766350,23.450000,1.914286,1.000000,278.900000,9.785965,3.000000,39.107410,-120.162140,2113.280000,29.800000,32.460000,0.791667,0.908575,0.367503,58.665750,30.208929,11.086556,3.517085,0.000000,0.016351,0.790800,1.973019,0.592740,0.633532,3.000000,NaN,NaN
10336740.000000,2.000000,0.843077,0.000000,0.022600,-13.848900,1.849791,2.813277,-1.114735,0.738245,1.520862,25.350000,1.791519,1.000000,304.750000,11.653920,3.000000,39.066580,-119.935460,2117.980000,5.540000,7.940000,0.833333,0.685160,0.173567,41.740183,4.127162,2.075698,0.062430,0.000000,45.240623,0.817300,1.900318,0.616413,0.991500,10.000000,0.160170,1.698300
10343500.000000,11.000000,0.584213,0.000000,0.144100,-12.707900,2.567892,2.825938,-1.132976,0.714981,1.100490,23.700000,1.802281,1.000000,289.350000,10.408273,3.000000,39.431570,-120.237980,2156.910000,27.600000,27.340000,1.195652,1.000000,0.410290,50.854533,34.115065,14.830129,0.000000,0.000000,0.000000,0.899000,2.072296,0.668534,1.000000,11.000000,0.170000,1.800000
10348850.000000,7.000000,0.476486,0.000000,0.124300,-13.291700,2.507882,2.947695,-1.157821,0.829055,1.175372,23.600000,1.829457,1.000000,294.400000,10.551971,3.000000,39.354350,-119.858520,2041.600000,19.140000,22.370000,1.025641,1.220602,0.445583,34.500463,18.184244,9.593340,0.000000,0.000000,18.366334,0.512000,1.201954,0.461687,0.509734,5.000000,0.144478,1.646723
10396000.000000,5.000000,0.857549,0.000000,0.107100,-12.565400,1.560339,3.394634,-0.575570,0.465490,2.175574,24.000000,1.307902,1.000000,277.900000,7.236979,3.000000,42.790830,-118.867500,1613.270000,528.890000,969.570000,2.317775,0.697836,0.302441,28.501523,26.631574,36.176064,0.000000,0.000000,2.748172,0.004500,0.758705,0.331168,0.999126,5.000000,0.120052,1.500000
11098000.000000,2.000000,0.780155,0.000000,0.010000,-14.100000,1.965707,3.584672,-1.414505,0.012301,1.823604,19.600000,1.831776,1.000000,329.600000,18.464986,3.000000,34.222230,-118.177570,595.390000,41.570000,46.670000,0.514286,0.399941,0.128364,32.190611,29.727898,13.061045,0.000000,0.000000,24.985274,0.292500,2.088459,0.622954,0.993227,10.000000,0.160135,1.698645
11124500.000000,1.000000,0.974893,0.000000,0.193700,-14.893400,2.052190,3.186566,-1.435461,0.023038,1.552763,21.750000,2.071429,1.000000,328.100000,18.642045,3.000000,34.596660,-119.908750,679.800000,191.520000,192.510000,0.978799,0.574001,0.228136,37.364255,34.309397,21.166709,0.000000,0.000000,7.198954,0.704700,1.812017,0.569212,0.810058,10.000000,0.167598,1.965919
11141280.000000,1.000000,1.000000,0.000000,0.190000,-15.200000,1.883666,2.751562,-1.370780,0.000788,1.460748,27.250000,1.974638,1.000000,318.650000,16.467700,3.000000,35.235530,-120.472390,292.350000,54.010000,56.050000,1.279070,0.800000,0.281921,23.010740,27.579155,24.641959,0.000000,0.000000,23.378338,0.450100,2.766891,0.682497,0.970060,10.000000,0.160299,1.720958
11143000.000000,14.000000,0.590678,0.015888,0.022500,-14.134800,2.836768,2.582941,-1.358352,0.025438,0.910522,27.600000,2.090909,1.000000,303.100000,12.655532,3.000000,36.245800,-121.773290,764.030000,120.610000,121.320000,0.664804,0.616060,0.246424,39.466343,21.923475,7.657061,0.000000,0.000000,3.894607,0.945800,3.256735,0.739471,0.805217,10.000000,NaN,NaN
11148900.000000,1.000000,0.889183,0.000000,0.214300,-13.583300,2.288533,2.756364,-1.397657,0.003527,1.204424,26.800000,1.963370,1.000000,311.600000,14.944844,3.000000,35.788580,-121.093810,462.720000,403.450000,386.020000,0.991259,0.729070,0.296912,38.308993,26.989646,18.982996,0.000000,0.000000,45.095729,0.425000,1.837303,0.551595,0.811333,10.000000,0.160805,1.794195
11151300.000000,1.000000,0.852613,0.000000,0.185300,-14.700600,1.332784,3.644738,-1.392612,0.003840,2.734680,24.550000,1.825279,1.000000,317.100000,15.172249,3.000000,36.268020,-121.066300,535.530000,608.230000,648.410000,2.299582,0.894405,0.339571,22.721043,33.261052,31.572328,0.000000,0.000000,15.413292,0.137300,1.240152,0.479237,0.493492,5.000000,0.152942,2.088358
11162500.000000,1.000000,0.938586,0.000000,0.183900,-15.034200,2.691979,3.447233,-1.329187,0.000200,1.280557,26.700000,1.873684,1.000000,298.700000,12.419958,3.000000,37.260780,-122.328860,349.510000,118.870000,119.200000,1.668478,0.955352,0.387014,48.048410,31.456869,18.404405,0.000000,0.000000,2.078972,0.821000,4.189347,0.863071,0.880546,11.000000,0.175917,1.843363
11176400.000000,3.000000,0.608202,0.000000,0.080500,-14.531000,1.476209,3.260672,-1.257795,0.016307,2.208814,26.100000,1.562874,1.000000,303.700000,12.601660,3.000000,37.561320,-121.683840,701.120000,338.560000,336.780000,0.924125,0.610895,0.173686,26.794902,24.913441,14.716680,0.000000,0.000000,33.656154,0.353000,1.419914,0.464354,0.719266,6.000000,0.167193,2.203486
11180500.000000,1.000000,0.857543,0.000000,0.190100,-14.908600,1.488307,2.709378,-1.294202,0.000000,1.820443,26.550000,1.758278,1.000000,304.300000,12.626556,3.000000,37.606050,-122.023850,47.250000,24.320000,27.030000,5.860465,0.518804,0.229083,29.450927,43.280779,27.292209,0.000000,0.000000,0.000000,0.055600,2.354310,0.678677,0.912436,10.000000,0.161751,1.682487
11180960.000000,1.000000,1.000000,0.000000,0.234200,-13.709000,1.639291,2.863708,-1.282840,0.000000,1.746919,27.350000,1.805281,1.000000,302.250000,12.387295,3.000000,37.717710,-122.054410,130.050000,15.060000,17.990000,1.862069,0.400417,0.175201,29.997343,43.241707,26.760848,0.000000,0.000000,0.000000,0.211700,2.618055,0.724395,1.000000,10.000000,0.160000,1.700000
11224500.000000,1.000000,0.940604,0.000000,0.179300,-15.134500,1.307091,3.437484,-1.398271,0.017898,2.629874,25.000000,1.766784,1.000000,323.100000,16.195489,3.000000,36.214680,-120.470710,658.030000,247.440000,325.240000,0.835391,0.678723,0.305045,23.752506,31.744819,39.838366,0.000000,0.000000,2.427167,0.145200,1.093769,0.429112,0.349544,8.000000,0.170861,2.378806
11230500.000000,2.000000,0.829722,0.000000,0.074900,-13.515500,2.018367,3.157911,-1.117486,0.902964,1.564587,25.900000,1.786207,1.000000,307.550000,12.302000,3.000000,37.339390,-118.973450,3020.860000,135.530000,142.190000,0.339535,1.417635,0.567054,61.630924,25.131784,9.887014,0.000000,0.000000,89.865689,0.278700,0.506764,0.220773,0.365656,9.000000,0.200597,2.468320
11237500.000000,2.000000,0.829272,0.000000,0.042400,-13.930300,2.928504,2.942183,-1.199688,0.749857,1.004671,27.450000,1.919580,1.000000,302.900000,12.700210,3.000000,37.198560,-119.213730,2201.220000,59.820000,65.210000,0.980000,1.313962,0.486039,58.544802,19.902239,8.214823,0.000000,0.000000,17.650171,0.806900,1.576881,0.612877,0.801102,10.000000,0.161989,1.719890
11253310.000000,1.000000,0.929668,0.000000,0.187500,-14.842400,1.174001,2.984370,-1.389985,0.009071,2.542050,25.800000,1.823322,1.000000,323.700000,16.024752,3.000000,36.402170,-120.433490,802.170000,120.440000,235.920000,1.179775,1.111791,0.386633,24.371440,22.724395,31.173057,0.000000,0.000000,19.547387,0.120200,0.863090,0.390519,0.335355,5.000000,0.159428,2.107883
11264500.000000,2.000000,0.843699,0.000000,0.042500,-13.877600,2.640389,3.047812,-1.196262,0.906327,1.154304,26.800000,2.000000,1.000000,300.300000,11.617021,3.000000,37.731590,-119.558770,2632.870000,467.980000,472.300000,0.602546,1.370662,0.492982,52.858762,23.752751,8.952673,0.000000,0.000000,79.417791,0.576900,0.793276,0.332696,0.528840,5.000000,0.144509,1.679158
11266500.000000,2.000000,0.818613,0.000000,0.175400,-13.098600,2.735619,3.084897,-1.194243,0.885217,1.127678,26.750000,1.945455,1.000000,297.550000,11.249527,3.000000,37.716870,-119.666280,2512.580000,833.080000,836.150000,0.625600,1.435510,0.441383,44.986757,21.948356,8.297156,0.000000,0.000000,80.010664,0.674100,1.028779,0.405998,0.468998,10.000000,0.147973,1.676241
11274500.000000,1.000000,0.490086,0.000000,0.102800,-14.613800,1.206446,2.749830,-1.308371,0.000000,2.279281,26.700000,1.810169,1.000000,307.650000,13.952381,3.000000,37.315490,-121.125210,377.440000,347.750000,530.160000,1.204489,0.823305,0.269381,28.997080,22.791977,20.197751,0.000000,0.000000,27.873815,0.305100,1.278519,0.472560,0.718144,6.000000,0.156597,2.148212
11274630.000000,3.000000,0.615080,0.000000,0.079200,-14.476900,1.259329,2.750117,-1.282214,0.000150,2.183795,27.500000,1.676829,1.000000,307.650000,13.673333,3.000000,37.486600,-121.209100,517.240000,187.440000,284.390000,1.199085,0.832188,0.284540,29.556925,22.931580,22.029336,0.000000,0.000000,25.301446,0.280300,1.155592,0.456836,0.633424,6.000000,0.154066,2.079978
11284400.000000,1.000000,0.935318,0.000000,0.118000,-16.241600,2.822434,3.480214,-1.239440,0.036505,1.233054,26.000000,1.786942,1.000000,302.500000,11.793372,3.000000,37.841870,-120.184910,897.330000,41.720000,41.700000,1.000000,0.800000,0.264000,30.125000,28.125000,17.000000,0.000000,0.000000,25.000000,0.757700,2.071993,0.672270,0.590418,10.000000,0.164096,1.740958
11299600.000000,5.000000,0.680756,0.000000,0.064500,-13.010800,2.068405,3.492291,-1.221140,0.000278,1.688398,25.650000,1.628571,1.000000,302.300000,12.189516,3.000000,37.961040,-120.615200,300.420000,37.320000,41.120000,0.970149,0.482417,0.196104,19.843406,35.733535,15.695044,0.000000,0.000000,55.843691,0.041000,1.814438,0.581648,0.843711,6.000000,0.168437,2.290598
11381500.000000,11.000000,0.562372,0.000000,0.093600,-12.535400,3.450539,3.453349,-1.102939,0.165026,1.000814,24.850000,1.598071,1.000000,278.850000,9.452542,3.000000,40.054600,-122.024150,941.680000,337.630000,341.300000,1.117002,0.776291,0.327931,43.950668,35.087254,20.144965,0.000000,0.000000,4.188815,0.589000,2.010598,0.620596,0.490516,11.000000,0.165067,1.857602
11383500.000000,11.000000,0.495936,0.000000,0.092000,-12.513300,3.527907,3.731746,-1.134152,0.150146,1.057779,25.450000,1.595611,1.000000,279.450000,9.703125,3.000000,40.014050,-121.948320,1053.560000,539.780000,634.080000,0.981928,0.985061,0.428269,42.180303,34.487339,22.543087,0.000000,0.000000,0.410210,0.699800,2.363624,0.700929,0.629317,11.000000,0.167719,1.862713
11451100.000000,1.000000,0.971643,0.000000,0.184900,-15.168800,2.961472,2.590332,-1.274490,0.123536,0.874677,27.000000,1.963636,1.000000,293.900000,13.328798,3.000000,39.165450,-122.619990,740.460000,155.090000,155.470000,0.906122,0.611355,0.238416,41.365880,33.654520,17.464390,0.000000,0.000000,7.482573,0.870700,2.214124,0.636207,0.984352,10.000000,0.160156,1.701565
11468500.000000,1.000000,0.984417,0.000000,0.187200,-15.182900,3.582883,2.717162,-1.235470,0.000524,0.758373,25.850000,1.651757,1.000000,277.800000,10.250923,3.000000,39.428220,-123.737790,276.080000,273.510000,273.600000,1.666667,0.889675,0.392490,39.051985,34.354946,26.775812,0.000000,0.000000,0.000000,1.000000,4.763059,0.912422,1.000000,11.000000,0.170000,1.800000
11473900.000000,1.000000,0.575038,0.000000,0.120600,-14.691400,3.653554,2.797848,-1.230574,0.262478,0.765788,26.650000,1.883392,1.000000,277.050000,10.242144,3.000000,39.706270,-123.325290,1037.850000,1925.010000,1930.410000,1.994949,0.783654,0.292632,36.521489,30.260560,17.622868,0.000000,0.000000,14.344727,0.960900,2.633487,0.701224,0.571274,11.000000,0.165959,1.774370
11475560.000000,1.000000,1.000000,0.000000,0.190000,-15.200000,5.166086,3.067143,-1.219694,0.138629,0.593707,27.050000,1.846416,1.000000,274.100000,9.500867,3.000000,39.729600,-123.643910,592.580000,16.790000,16.870000,1.064516,0.992699,0.447751,45.125288,32.701306,22.278882,0.000000,0.000000,0.000000,0.992200,5.344111,0.909562,1.000000,11.000000,0.170000,1.800000
11476600.000000,1.000000,1.000000,0.000000,0.190000,-15.200000,4.834185,2.326308,-1.182653,0.012011,0.481220,24.950000,1.604502,1.000000,263.050000,8.131376,3.000000,40.351250,-124.003930,478.690000,71.850000,72.280000,1.025641,1.000000,0.430000,40.500000,33.100000,26.500000,0.000000,0.000000,0.000000,0.996600,4.941387,0.888980,1.000000,11.000000,0.170000,1.800000
11478500.000000,1.000000,0.958757,0.000000,0.184400,-15.145100,4.551621,2.721154,-1.164925,0.157314,0.597843,24.350000,1.656463,1.000000,260.750000,8.384244,3.000000,40.480420,-123.890880,757.760000,572.380000,574.980000,1.031903,1.056065,0.443060,40.683800,32.073894,23.441837,0.000000,0.000000,3.945226,0.995300,3.819287,0.806711,0.887544,11.000000,0.170994,1.805233
11480390.000000,1.000000,0.962981,0.000000,0.183300,-15.159300,3.998997,3.427863,-1.193730,0.299513,0.857181,24.750000,1.683673,1.000000,271.500000,9.443478,3.000000,40.284310,-123.335300,1049.640000,242.600000,243.150000,1.000000,1.054555,0.430315,39.758472,30.688483,21.681113,0.000000,0.000000,7.940527,0.974400,3.816894,0.826250,0.965143,11.000000,0.169651,1.796514
11481200.000000,1.000000,0.728373,0.000000,0.160900,-14.797600,4.363131,2.368986,-1.109875,0.001637,0.542956,21.700000,1.583942,1.000000,253.400000,7.713851,3.000000,41.010960,-124.081730,285.230000,105.400000,106.840000,1.304598,1.500000,0.682930,30.183603,31.758341,36.405245,0.000000,0.000000,1.594074,0.937800,4.823458,0.915707,0.993617,11.000000,0.170511,1.803830
11482500.000000,3.000000,0.535060,0.000000,0.098700,-14.422200,4.579977,2.517792,-1.107380,0.013181,0.549739,21.400000,1.602996,1.000000,245.550000,7.407240,3.000000,41.299290,-124.051180,546.990000,718.040000,724.000000,1.151042,1.372989,0.619298,34.650656,31.691985,32.320814,0.000000,0.000000,1.337773,0.983000,4.513877,0.874257,0.958936,11.000000,NaN,NaN
11522500.000000,1.000000,0.479067,0.002438,0.080300,-14.935000,3.135530,3.258591,-1.053257,0.249130,1.039247,22.700000,1.570934,1.000000,260.850000,7.728889,3.000000,41.377630,-123.477560,1279.300000,1943.120000,1946.300000,0.636304,0.706561,0.285915,50.743035,34.201173,14.542775,0.000000,0.000000,0.638206,0.990700,3.610958,0.812256,0.990774,11.000000,0.169541,1.797232
11523200.000000,9.000000,0.822393,0.000000,0.014800,-14.074900,2.932423,2.561796,-1.055089,0.431707,0.873611,23.900000,1.659722,1.000000,276.050000,8.735759,3.000000,41.111260,-122.705580,1614.410000,382.940000,385.080000,0.658497,0.864198,0.378941,42.857982,29.622728,26.924193,0.000000,0.000000,0.580373,0.980000,2.026643,0.689250,0.663200,11.000000,0.172788,1.701441
11528700.000000,1.000000,0.711543,0.000000,0.099300,-15.593600,3.706082,3.584408,-1.152902,0.271305,0.967169,23.950000,1.575658,1.000000,264.950000,8.672668,3.000000,40.649860,-123.494200,1019.070000,1980.080000,1982.540000,1.032595,0.857008,0.355625,47.709678,32.466019,18.773933,0.000000,0.000000,1.191776,0.990500,3.425245,0.813363,0.964376,11.000000,0.169644,1.796438
11532500.000000,1.000000,0.427128,0.000000,0.071500,-14.847200,5.584642,2.320769,-1.019855,0.048535,0.415563,20.650000,1.570342,1.000000,239.900000,6.796034,3.000000,41.791500,-124.076190,725.070000,1577.960000,1590.160000,0.937227,0.918784,0.413827,39.285993,34.127973,26.609376,0.000000,0.000000,0.195107,0.999300,3.628139,0.814103,1.000000,11.000000,0.170000,1.800000
12010000.000000,5.000000,0.512398,0.000000,0.137800,-13.810400,7.927943,1.967121,-0.761100,0.023636,0.248125,9.350000,1.316901,1.000000,169.900000,4.323155,3.000000,46.373990,-123.743480,145.180000,142.180000,142.600000,1.190283,1.500000,0.656736,22.720363,51.427852,21.045829,0.000000,0.000000,4.757820,0.998100,4.329237,0.860577,0.607243,11.000000,0.201421,2.035654
12013500.000000,1.000000,0.563973,0.000000,0.165500,-14.096400,6.874938,2.116710,-0.799301,0.017416,0.307888,11.350000,1.375758,1.000000,172.450000,4.508497,3.000000,46.650930,-123.652660,309.170000,337.690000,340.700000,2.081356,1.500000,0.523180,19.732138,42.228414,14.675907,0.000000,0.000000,23.355776,0.989600,4.980796,0.880343,0.783664,11.000000,0.187307,1.929801
12020000.000000,5.000000,0.633707,0.000000,0.128300,-13.370100,7.499240,2.739657,-0.776442,0.043553,0.365325,7.900000,1.362069,1.000000,176.450000,4.788331,3.000000,46.617320,-123.277640,435.980000,294.220000,296.740000,1.293204,1.500000,0.667738,31.774905,48.298951,19.806577,0.000000,0.000000,0.000000,0.996400,4.401553,0.861865,0.558829,11.000000,0.205294,2.064703
12025000.000000,7.000000,0.558435,0.000000,0.178400,-13.235300,4.707979,2.094823,-0.780452,0.029593,0.444952,10.500000,1.578947,1.000000,183.000000,4.945946,3.000000,46.620100,-122.945130,236.880000,404.900000,410.920000,6.793829,1.428295,0.668229,25.260230,48.601688,25.608363,0.000000,0.000000,0.583761,0.861700,4.977506,0.871182,0.680921,1.000000,0.225128,2.188930
12025700.000000,5.000000,0.927643,0.000000,0.097200,-12.695400,5.091246,2.046403,-0.756418,0.090577,0.401945,10.050000,1.546154,1.000000,182.950000,4.846358,3.000000,46.772600,-122.594010,556.370000,103.300000,105.480000,1.005435,1.081469,0.464798,30.917862,45.767133,19.258761,0.000000,0.000000,4.255825,0.868400,4.303090,0.863015,0.616624,1.000000,0.219330,2.169974
12035000.000000,7.000000,0.645786,0.000000,0.190400,-13.274000,6.987945,1.980269,-0.836195,0.022022,0.283384,13.150000,1.584337,1.000000,180.250000,4.918145,3.000000,47.000650,-123.494880,149.300000,769.900000,768.980000,9.198957,1.500000,0.604306,25.285224,48.159614,15.864285,0.000000,0.000000,10.653692,0.970500,4.931352,0.882434,0.606838,11.000000,0.201453,2.035897
12040500.000000,1.000000,0.711322,0.000000,0.198200,-14.563200,8.154612,1.899096,-0.771171,0.067092,0.232886,12.100000,1.367232,1.000000,170.350000,4.362356,3.000000,47.537860,-124.315750,437.010000,1153.440000,1155.710000,2.581522,1.166521,0.466884,37.534698,38.155366,16.859255,0.000000,0.000000,9.867538,0.996900,3.750003,0.825804,0.972206,11.000000,NaN,NaN
12041200.000000,1.000000,0.891996,0.000000,0.193200,-14.963200,7.785316,2.411857,-0.791239,0.179574,0.309796,12.100000,1.398844,1.000000,173.050000,4.397713,3.000000,47.806750,-124.251030,754.000000,655.800000,662.480000,1.668977,1.150993,0.434466,39.384460,35.357212,14.975290,0.000000,0.000000,19.075733,0.973300,3.468323,0.756027,0.990856,11.000000,NaN,NaN
12043000.000000,1.000000,0.905166,0.000000,0.192600,-14.990400,8.284583,2.250008,-0.766218,0.070641,0.271590,12.100000,1.351955,1.000000,172.100000,4.141998,3.000000,47.960080,-124.392990,378.730000,337.190000,348.410000,1.928803,1.054478,0.437411,40.671510,39.034166,17.210058,0.000000,0.000000,3.094371,1.000000,3.963418,0.844473,1.000000,11.000000,0.170000,1.800000
12048000.000000,1.000000,0.723005,0.000000,0.124900,-13.437300,4.775127,2.517966,-0.832101,0.498198,0.527309,17.250000,1.699507,1.000000,215.700000,5.051522,3.000000,48.014260,-123.132680,1263.460000,405.010000,408.230000,0.801926,1.112187,0.460562,45.437173,37.449061,15.559759,0.000000,0.000000,28.541888,0.988100,3.125671,0.734066,0.940292,11.000000,0.169860,1.801785
12054000.000000,1.000000,0.556925,0.000000,0.145700,-14.003700,5.714731,2.729507,-0.869550,0.379150,0.477627,16.500000,1.755319,1.000000,210.450000,5.341371,3.000000,47.683980,-123.011550,776.860000,171.680000,178.970000,0.907407,1.200664,0.523432,39.252537,43.823899,16.971133,0.000000,0.000000,33.949428,0.994700,3.438601,0.785713,1.000000,11.000000,0.170000,1.800000
12056500.000000,1.000000,0.780962,0.000000,0.168100,-14.608600,6.994712,1.997106,-0.850230,0.338575,0.285517,14.300000,1.765432,1.000000,194.350000,5.217450,3.000000,47.514260,-123.329890,775.170000,146.970000,147.550000,0.832700,1.168284,0.504381,41.661616,41.413583,16.990175,0.000000,0.000000,18.886415,1.000000,3.683826,0.834533,1.000000,11.000000,0.170000,1.800000
12073500.000000,1.000000,0.736549,0.000000,0.197900,-14.620400,4.009470,2.856259,-0.848990,0.015602,0.712378,16.200000,1.714286,1.000000,207.600000,4.907801,3.000000,47.389260,-122.699020,42.920000,15.670000,15.820000,16.645161,1.500000,0.320000,30.333333,16.800000,6.266667,0.000000,0.000000,46.666666,1.000000,3.874635,0.859943,0.943642,1.000000,0.245491,2.366185
12082500.000000,10.000000,0.349714,0.000000,0.118700,-12.865400,7.061639,2.962310,-0.765814,0.398787,0.419493,12.100000,1.493827,1.000000,185.150000,5.107586,3.000000,46.752610,-122.083720,1036.220000,350.000000,360.080000,1.348185,1.391982,0.557871,59.062671,26.596923,10.098209,0.000000,0.000000,4.326858,0.931200,3.458351,0.775392,0.834439,11.000000,NaN,NaN
12092000.000000,5.000000,0.524703,0.000000,0.123400,-13.090300,7.274496,2.076760,-0.741602,0.513671,0.285485,10.800000,1.576642,1.000000,183.750000,4.932886,3.000000,46.903720,-122.035110,1330.940000,240.880000,241.130000,0.916877,1.471396,0.620519,68.102971,22.681238,9.001312,0.000000,0.000000,0.241710,0.923900,3.148019,0.723508,0.825421,11.000000,NaN,NaN
12095000.000000,5.000000,0.518343,0.000000,0.137200,-13.347500,4.560746,2.479700,-0.633307,0.078232,0.543705,10.700000,1.486111,1.000000,184.550000,4.654477,3.000000,47.139550,-122.092610,757.390000,205.840000,233.350000,3.172749,1.447864,0.431796,37.684423,23.964778,9.915341,0.000000,0.000000,28.510420,0.971700,4.377823,0.867640,0.515389,1.000000,0.211552,2.099595
